INFO:     Started server process [29676]
INFO:     Waiting for application startup.
2026-07-13 17:17:25,104 | INFO | fast_app.core.langsmith | request_id=- | trace_id=- | langsmith_config event="langsmith.config.enabled" project="python-agent-study-phase-final-1" endpoint="https://api.smith.langchain.com"
2026-07-13 17:21:20,390 | INFO | fast_app.api.rag_chat_routes | request_id=06ed4494fc3945dcaf4a2a387ef8d6c3 | trace_id=06ed4494fc3945dcaf4a2a387ef8d6c3 | rag_chat_request event="rag.chat.request.finish" user_id="tool_user_15_7_manager" auth_source="jwt" session_id="user:tool_user_15_7_manager:session:real-acceptance-doc-delete-guard-off-20260713:5052d34e61af3bb1" external_session_id="real-acceptance-doc-delete-guard-off-20260713" query="请删除包含唯一标识 REAL_ACCEPTANCE_20260713_B 的 Agent Memory 真实验收文档。" mode="hybrid" top_k=3 candidate_k=6 min_score=0.0 latency_ms=40093.67 source_count=1 answer_length=146
2026-07-13 17:21:20,391 | INFO | fast_app.middlewares.request_id_middleware | request_id=06ed4494fc3945dcaf4a2a387ef8d6c3 | trace_id=06ed4494fc3945dcaf4a2a387ef8d6c3 | http_request event="http.request.finish" method="POST" path="/rag/chat" status_code=200 latency_ms=42621.72
2026-07-13 17:21:20,391 | WARNING | fast_app.middlewares.request_id_middleware | request_id=06ed4494fc3945dcaf4a2a387ef8d6c3 | trace_id=06ed4494fc3945dcaf4a2a387ef8d6c3 | slow_operation event="http.request.slow" latency_ms=42621.72 threshold_ms=3000.0 slow_component="http_request" method="POST" path="/rag/chat" status_code=200 status="success"
2026-07-13 17:21:44,533 | INFO | fast_app.middlewares.request_id_middleware | request_id=a2d90939fcdf4e3eb26ac420825db341 | trace_id=a2d90939fcdf4e3eb26ac420825db341 | http_request event="http.request.finish" method="POST" path="/auth/login" status_code=200 latency_ms=86.19
2026-07-13 17:21:46,019 | INFO | fast_app.api.rag_chat_routes | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | rag_chat_request event="rag.chat.request.start" user_id="tool_user_15_7_manager" auth_source="jwt" session_id="user:tool_user_15_7_manager:session:real-acceptance-doc-delete-explicit-20260713:25b98d678f28431e" external_session_id="real-acceptance-doc-delete-explicit-20260713" query="删除知识库文档。目标是包含唯一标识 REAL_ACCEPTANCE_20260713_B 的 Agent Memory 真实验收文档。" mode="hybrid" top_k=3 candidate_k=6 min_score=0.0
2026-07-13 17:21:46,019 | INFO | fast_app.services.rag_agent_pipeline_service | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | rag_agent_pipeline event="rag_agent.pipeline.start" pipeline_provider="rag_agent" query="删除知识库文档。目标是包含唯一标识 REAL_ACCEPTANCE_20260713_B 的 Agent Memory 真实验收文档。" mode="hybrid" top_k=3 candidate_k=6 min_score=0.0
2026-07-13 17:21:46,026 | INFO | fast_app.services.rag_agent_pipeline_service | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | rag_agent_query_rewrite event="rag_agent.query_rewrite.applied" session_id="user:tool_user_15_7_manager:session:real-acceptance-doc-delete-explicit-20260713:25b98d678f28431e" original_query="删除知识库文档。目标是包含唯一标识 REAL_ACCEPTANCE_20260713_B 的 Agent Memory 真实验收文档。" rewritten_query="删除知识库文档。目标是包含唯一标识 REAL_ACCEPTANCE_20260713_B 的 Agent Memory 真实验收文档。" used_history=False used_summary=False summary_version=- reason="history_window_empty" history_message_count=0
2026-07-13 17:22:12,854 | INFO | httpx | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-13 17:22:12,860 | INFO | fast_app.graph.rag_agent_nodes | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | rag_agent_decision event="rag_agent.decide_next_action.task_plan" pipeline_provider="rag_agent" query="删除知识库文档。目标是包含唯一标识 REAL_ACCEPTANCE_20260713_B 的 Agent Memory 真实验收文档。" route="execute_task_plan" task_plan_id="task_plan_20260713092212_ded4024a474d" task_kind="knowledge_document_management" step_count=1
2026-07-13 17:22:12,863 | INFO | fast_app.graph.rag_agent_nodes | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | rag_agent_loop event="rag_agent.check_loop_limits.finish" pipeline_provider="rag_agent" route="execute_task_plan" should_continue=True reason="continue" step_count=1 tool_call_count=0
2026-07-13 17:22:15,957 | INFO | httpx | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-13 17:22:15,969 | INFO | fast_app.agents.rag_agent_tools | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | rag_retrieval event="rag.retrieval.hybrid.start" pipeline_provider="rag_agent_document_tool" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="REAL_ACCEPTANCE_20260713_B Agent Memory 真实验收文档" top_k=5 candidate_k=6 min_score=0.0
2026-07-13 17:22:15,969 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | elasticsearch_search event="elasticsearch.search.start" index_name="python_agent_demo_chunks" query_field="content" index_analyzer="ik_max_word" search_analyzer="ik_smart" size=6 request_timeout=10.0 filter_count=2 has_filter=True query_body={"bool": {"must": [{"match": {"content": {"query": "REAL_ACCEPTANCE_20260713_B Agent Memory 真实验收文档"}}}], "filter": [{"term": {"metadata.source_path": "docs/knowledge-base-acl-test/development/agent-memory-real-acceptance-20260713.md"}}, {"bool": {"should": [{"term": {"metadata.visibility": "public"}}, {"terms": {"metadata.allowed_departments": ["development"]}}, {"term": {"metadata.allowed_users": "tool_user_15_7_manager"}}], "minimum_should_match": 1}}]}}
2026-07-13 17:22:15,996 | INFO | elastic_transport.transport | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | POST http://127.0.0.1:9200/python_agent_demo_chunks/_search [status:200 duration:0.016s]
2026-07-13 17:22:15,997 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | elasticsearch_search event="elasticsearch.search.finish" index_name="python_agent_demo_chunks" query_field="content" size=6 request_timeout=10.0 filter_count=2 has_filter=True hit_count=1 total_value=1 total_relation="eq" doc_count=1 skipped_hit_count=0 latency_ms=25.22 top_doc_ids=["chunk_fa7fac5cf94d019a"]
2026-07-13 17:22:15,997 | INFO | fast_app.agents.rag_agent_tools | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_document_tool" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="keyword" query="REAL_ACCEPTANCE_20260713_B Agent Memory 真实验收文档" top_k=5 candidate_k=6 min_score=0.0 raw_count=1 filtered_count=1 returned_count=1 latency_ms=25.44 top_doc_ids=["chunk_fa7fac5cf94d019a"]
2026-07-13 17:22:16,299 | INFO | httpx | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/embeddings "HTTP/1.1 200 OK"
2026-07-13 17:22:16,300 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | milvus_search event="milvus.embedding.finish" query_length=46 embedding_dim=1024 actual_embedding_dim=1024 embedding_latency_ms=329.08
2026-07-13 17:22:16,300 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | milvus_search event="milvus.search.start" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=6 filter_expr="source_path == \"docs/knowledge-base-acl-test/development/agent-memory-real-acceptance-20260713.md\" and (metadata[\"visibility\"] == \"public\" or array_contains(metadata[\"allowed_departments\"], \"development\") or array_contains(metadata[\"allowed_users\"], \"tool_user_15_7_manager\"))" output_fields=["id", "content", "source", "title", "doc_id", "source_path", "document_type", "chunk_index", "metadata"] output_field_count=9
2026-07-13 17:22:16,306 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | milvus_search event="milvus.search.finish" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=6 filter_expr="source_path == \"docs/knowledge-base-acl-test/development/agent-memory-real-acceptance-20260713.md\" and (metadata[\"visibility\"] == \"public\" or array_contains(metadata[\"allowed_departments\"], \"development\") or array_contains(metadata[\"allowed_users\"], \"tool_user_15_7_manager\"))" output_field_count=9 hit_count=1 doc_count=1 skipped_hit_count=0 latency_ms=334.74 top_doc_ids=["chunk_fa7fac5cf94d019a"]
2026-07-13 17:22:16,307 | INFO | fast_app.agents.rag_agent_tools | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_document_tool" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="vector" query="REAL_ACCEPTANCE_20260713_B Agent Memory 真实验收文档" top_k=5 candidate_k=6 min_score=0.0 raw_count=1 filtered_count=1 returned_count=1 latency_ms=335.41 top_doc_ids=["chunk_fa7fac5cf94d019a"]
2026-07-13 17:22:16,307 | INFO | fast_app.services.retrieval_fusion | request_id=171e527cc4804c9d8c12954540fe8a09 | trace_id=171e527cc4804c9d8c12954540fe8a09 | rag_retrieval event="rag.retrieval.rrf.score" input_doc_count=2 unique_doc_count=1 output_doc_count=1 top_k=5 rrf_k=60 top_doc_ids=["chunk_fa7fac5cf94d019a"]
