INFO:     Started server process [13816]
INFO:     Waiting for application startup.
2026-07-16 22:38:29,984 | INFO | fast_app.core.langsmith | request_id=- | trace_id=- | langsmith_config event="langsmith.config.disabled" reason="tracing_disabled_or_missing_api_key"
2026-07-16 22:38:57,207 | INFO | fast_app.services.rag_agent_pipeline_service | request_id=6d2eef3343b24792bcf3bdbbd8689f2e | trace_id=6d2eef3343b24792bcf3bdbbd8689f2e | rag_agent_pipeline event="rag_agent.pipeline.start" pipeline_provider="rag_agent" query="?????????????????,????????? Anim Notify ???????;?????????????????" mode="keyword" top_k=3 candidate_k=3 min_score=0.0
2026-07-16 22:39:04,385 | INFO | httpx | request_id=6d2eef3343b24792bcf3bdbbd8689f2e | trace_id=6d2eef3343b24792bcf3bdbbd8689f2e | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-16 22:39:05,830 | INFO | httpx | request_id=6d2eef3343b24792bcf3bdbbd8689f2e | trace_id=6d2eef3343b24792bcf3bdbbd8689f2e | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-16 22:39:05,835 | INFO | fast_app.graph.rag_agent_nodes | request_id=6d2eef3343b24792bcf3bdbbd8689f2e | trace_id=6d2eef3343b24792bcf3bdbbd8689f2e | rag_agent_loop event="rag_agent.check_loop_limits.finish" pipeline_provider="rag_agent" route="clarification_required" should_continue=True reason="continue" step_count=1 tool_call_count=0
2026-07-16 22:39:05,836 | INFO | fast_app.services.rag_agent_pipeline_service | request_id=6d2eef3343b24792bcf3bdbbd8689f2e | trace_id=6d2eef3343b24792bcf3bdbbd8689f2e | rag_agent_pipeline event="rag_agent.pipeline.finish" pipeline_provider="rag_agent" query="?????????????????,????????? Anim Notify ???????;?????????????????" mode="keyword" top_k=3 candidate_k=3 min_score=0.0 effective_query="?????????????????,????????? Anim Notify ???????;?????????????????" original_query="?????????????????,????????? Anim Notify ???????;?????????????????" rewritten_query=- query_rewrite_reason="session_id_empty" summary_used=False summary_version=- latency_ms=8628.2 source_count=0 answer_length=13 final_reason="ambiguous_intent"
2026-07-16 22:39:05,836 | WARNING | fast_app.services.rag_agent_pipeline_service | request_id=6d2eef3343b24792bcf3bdbbd8689f2e | trace_id=6d2eef3343b24792bcf3bdbbd8689f2e | slow_operation event="rag_agent.pipeline.slow" latency_ms=8628.2 threshold_ms=5000.0 slow_component="pipeline" pipeline_provider="rag_agent" status="success" query="?????????????????,????????? Anim Notify ???????;?????????????????" mode="keyword" top_k=3 source_count=0 answer_length=13
2026-07-16 22:39:05,836 | INFO | fast_app.api.rag_chat_routes | request_id=6d2eef3343b24792bcf3bdbbd8689f2e | trace_id=6d2eef3343b24792bcf3bdbbd8689f2e | rag_chat_request event="rag.chat.request.finish" user_id="tool_user_15_7_admin" auth_source="jwt" session_id=- external_session_id=- query="?????????????????,????????? Anim Notify ???????;?????????????????" mode="keyword" top_k=3 candidate_k=3 min_score=0.0 latency_ms=8629.51 source_count=0 answer_length=13
2026-07-16 22:39:05,837 | INFO | fast_app.middlewares.request_id_middleware | request_id=6d2eef3343b24792bcf3bdbbd8689f2e | trace_id=6d2eef3343b24792bcf3bdbbd8689f2e | http_request event="http.request.finish" method="POST" path="/rag/chat" status_code=200 latency_ms=11256.85
2026-07-16 22:39:05,837 | WARNING | fast_app.middlewares.request_id_middleware | request_id=6d2eef3343b24792bcf3bdbbd8689f2e | trace_id=6d2eef3343b24792bcf3bdbbd8689f2e | slow_operation event="http.request.slow" latency_ms=11256.85 threshold_ms=3000.0 slow_component="http_request" method="POST" path="/rag/chat" status_code=200 status="success"
2026-07-16 22:39:20,741 | INFO | fast_app.middlewares.request_id_middleware | request_id=53b776c2a2644d0ab2d644cf720b2dad | trace_id=53b776c2a2644d0ab2d644cf720b2dad | http_request event="http.request.finish" method="POST" path="/auth/login" status_code=200 latency_ms=74.21
2026-07-16 22:39:22,041 | INFO | fast_app.api.rag_chat_routes | request_id=8dba2ee0bfb14ee79803cdba48c6eda3 | trace_id=8dba2ee0bfb14ee79803cdba48c6eda3 | rag_chat_request event="rag.chat.request.start" user_id="tool_user_15_7_admin" auth_source="jwt" session_id=- external_session_id=- query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" mode="keyword" top_k=3 candidate_k=3 min_score=0.0
2026-07-16 22:39:22,041 | INFO | fast_app.services.rag_agent_pipeline_service | request_id=8dba2ee0bfb14ee79803cdba48c6eda3 | trace_id=8dba2ee0bfb14ee79803cdba48c6eda3 | rag_agent_pipeline event="rag_agent.pipeline.start" pipeline_provider="rag_agent" query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" mode="keyword" top_k=3 candidate_k=3 min_score=0.0
2026-07-16 22:39:29,815 | INFO | httpx | request_id=8dba2ee0bfb14ee79803cdba48c6eda3 | trace_id=8dba2ee0bfb14ee79803cdba48c6eda3 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-16 22:39:30,772 | INFO | httpx | request_id=8dba2ee0bfb14ee79803cdba48c6eda3 | trace_id=8dba2ee0bfb14ee79803cdba48c6eda3 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-16 22:39:59,767 | INFO | httpx | request_id=8dba2ee0bfb14ee79803cdba48c6eda3 | trace_id=8dba2ee0bfb14ee79803cdba48c6eda3 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-16 22:39:59,776 | INFO | fast_app.graph.rag_agent_nodes | request_id=8dba2ee0bfb14ee79803cdba48c6eda3 | trace_id=8dba2ee0bfb14ee79803cdba48c6eda3 | rag_agent_decision event="rag_agent.decide_next_action.task_plan" pipeline_provider="rag_agent" query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" route="execute_task_plan" task_plan_id="task_plan_20260716143959_3a1c65b427fd" task_kind="question_decomposition" step_count=1
2026-07-16 22:39:59,777 | INFO | fast_app.graph.rag_agent_nodes | request_id=8dba2ee0bfb14ee79803cdba48c6eda3 | trace_id=8dba2ee0bfb14ee79803cdba48c6eda3 | rag_agent_loop event="rag_agent.check_loop_limits.finish" pipeline_provider="rag_agent" route="execute_task_plan" should_continue=True reason="continue" step_count=1 tool_call_count=0
2026-07-16 22:39:59,785 | INFO | fast_app.services.rag_agent_pipeline_service | request_id=8dba2ee0bfb14ee79803cdba48c6eda3 | trace_id=8dba2ee0bfb14ee79803cdba48c6eda3 | rag_agent_pipeline event="rag_agent.pipeline.finish" pipeline_provider="rag_agent" query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" mode="keyword" top_k=3 candidate_k=3 min_score=0.0 effective_query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" original_query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" rewritten_query=- query_rewrite_reason="session_id_empty" summary_used=False summary_version=- latency_ms=37742.32 source_count=0 answer_length=768 final_reason="agent_task_waiting_confirmation"
2026-07-16 22:39:59,785 | WARNING | fast_app.services.rag_agent_pipeline_service | request_id=8dba2ee0bfb14ee79803cdba48c6eda3 | trace_id=8dba2ee0bfb14ee79803cdba48c6eda3 | slow_operation event="rag_agent.pipeline.slow" latency_ms=37742.32 threshold_ms=5000.0 slow_component="pipeline" pipeline_provider="rag_agent" status="success" query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" mode="keyword" top_k=3 source_count=0 answer_length=768
2026-07-16 22:39:59,785 | INFO | fast_app.api.rag_chat_routes | request_id=8dba2ee0bfb14ee79803cdba48c6eda3 | trace_id=8dba2ee0bfb14ee79803cdba48c6eda3 | rag_chat_request event="rag.chat.request.finish" user_id="tool_user_15_7_admin" auth_source="jwt" session_id=- external_session_id=- query="请分别研究输入缓存窗口建议是多少秒，以及为什么不应该在 Anim Notify 中决定最终伤害；最后比较它们分别属于哪个系统职责。" mode="keyword" top_k=3 candidate_k=3 min_score=0.0 latency_ms=37743.57 source_count=0 answer_length=768
2026-07-16 22:39:59,786 | INFO | fast_app.middlewares.request_id_middleware | request_id=8dba2ee0bfb14ee79803cdba48c6eda3 | trace_id=8dba2ee0bfb14ee79803cdba48c6eda3 | http_request event="http.request.finish" method="POST" path="/rag/chat" status_code=200 latency_ms=39015.36
2026-07-16 22:39:59,786 | WARNING | fast_app.middlewares.request_id_middleware | request_id=8dba2ee0bfb14ee79803cdba48c6eda3 | trace_id=8dba2ee0bfb14ee79803cdba48c6eda3 | slow_operation event="http.request.slow" latency_ms=39015.36 threshold_ms=3000.0 slow_component="http_request" method="POST" path="/rag/chat" status_code=200 status="success"
2026-07-16 22:40:02,456 | INFO | fast_app.agents.mcp_client_boundary | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | mcp_client event="mcp.stdio.list_tools.finish" command=".venv/Scripts/python.exe" tool_count=1 tool_names=["fetch"]
2026-07-16 22:40:02,466 | INFO | fast_app.agents.mcp_client_boundary | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | mcp_client event="mcp.stdio.list_tools.finish" command=".venv/Scripts/python.exe" tool_count=1 tool_names=["fetch"]
2026-07-16 22:40:05,724 | INFO | httpx | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-16 22:40:05,725 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.hybrid.start" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="输入缓存窗口 Input Buffer Window 建议时长 秒数" top_k=10 candidate_k=10 min_score=0.0
2026-07-16 22:40:05,726 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | elasticsearch_search event="elasticsearch.search.start" index_name="python_agent_demo_chunks" query_field="content" index_analyzer="ik_max_word" search_analyzer="ik_smart" size=10 request_timeout=10.0 filter_count=1 has_filter=True query_body={"bool": {"must": [{"match": {"content": {"query": "输入缓存窗口 Input Buffer Window 建议时长 秒数"}}}], "filter": [{"term": {"metadata.source_path": "development/UE5战斗系统程序架构设计_RAG测试.md"}}]}}
2026-07-16 22:40:06,689 | INFO | elastic_transport.transport | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | POST http://127.0.0.1:9200/python_agent_demo_chunks/_search [status:200 duration:0.031s]
2026-07-16 22:40:06,689 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | elasticsearch_search event="elasticsearch.search.finish" index_name="python_agent_demo_chunks" query_field="content" size=10 request_timeout=10.0 filter_count=1 has_filter=True hit_count=0 total_value=0 total_relation="eq" doc_count=0 skipped_hit_count=0 latency_ms=962.69 top_doc_ids=[]
2026-07-16 22:40:06,690 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="keyword" query="输入缓存窗口 Input Buffer Window 建议时长 秒数" top_k=10 candidate_k=10 min_score=0.0 raw_count=0 filtered_count=0 returned_count=0 latency_ms=963.12 top_doc_ids=[]
2026-07-16 22:40:07,038 | INFO | httpx | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/embeddings "HTTP/1.1 200 OK"
2026-07-16 22:40:07,040 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.embedding.finish" query_length=34 embedding_dim=1024 actual_embedding_dim=1024 embedding_latency_ms=1314.15
2026-07-16 22:40:07,040 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.search.start" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=10 filter_expr="source_path == \"development/UE5战斗系统程序架构设计_RAG测试.md\"" output_fields=["id", "content", "source", "title", "doc_id", "source_path", "document_type", "chunk_index", "metadata"] output_field_count=9
2026-07-16 22:40:07,082 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.search.finish" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=10 filter_expr="source_path == \"development/UE5战斗系统程序架构设计_RAG测试.md\"" output_field_count=9 hit_count=0 doc_count=0 skipped_hit_count=0 latency_ms=1355.83 top_doc_ids=[]
2026-07-16 22:40:07,083 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="vector" query="输入缓存窗口 Input Buffer Window 建议时长 秒数" top_k=10 candidate_k=10 min_score=0.0 raw_count=0 filtered_count=0 returned_count=0 latency_ms=1356.25 top_doc_ids=[]
2026-07-16 22:40:07,083 | INFO | fast_app.services.retrieval_fusion | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.rrf.score" input_doc_count=0 unique_doc_count=0 output_doc_count=0 top_k=10 rrf_k=60 top_doc_ids=[]
2026-07-16 22:40:07,083 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.rrf.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="输入缓存窗口 Input Buffer Window 建议时长 秒数" top_k=10 candidate_k=10 min_score=0.0 source_count=2 input_doc_count=0 unique_doc_count=0 output_doc_count=0 latency_ms=1356.71 top_doc_ids=[]
2026-07-16 22:40:07,304 | INFO | httpx | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-16 22:40:07,305 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.hybrid.start" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="Anim Notify 决定最终伤害 设计缺陷 动画通知 伤害计算" top_k=10 candidate_k=10 min_score=0.0
2026-07-16 22:40:07,306 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.hybrid.start" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="AnimNotify damage hit detection coupling animation gameplay separation" top_k=10 candidate_k=10 min_score=0.0
2026-07-16 22:40:07,306 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | elasticsearch_search event="elasticsearch.search.start" index_name="python_agent_demo_chunks" query_field="content" index_analyzer="ik_max_word" search_analyzer="ik_smart" size=10 request_timeout=10.0 filter_count=1 has_filter=True query_body={"bool": {"must": [{"match": {"content": {"query": "Anim Notify 决定最终伤害 设计缺陷 动画通知 伤害计算"}}}], "filter": [{"term": {"metadata.source_path": "development/UE5战斗系统程序架构设计_RAG测试.md"}}]}}
2026-07-16 22:40:07,310 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | elasticsearch_search event="elasticsearch.search.start" index_name="python_agent_demo_chunks" query_field="content" index_analyzer="ik_max_word" search_analyzer="ik_smart" size=10 request_timeout=10.0 filter_count=1 has_filter=True query_body={"bool": {"must": [{"match": {"content": {"query": "AnimNotify damage hit detection coupling animation gameplay separation"}}}], "filter": [{"term": {"metadata.source_path": "development/UE5战斗系统程序架构设计_RAG测试.md"}}]}}
2026-07-16 22:40:07,315 | INFO | elastic_transport.transport | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | POST http://127.0.0.1:9200/python_agent_demo_chunks/_search [status:200 duration:0.015s]
2026-07-16 22:40:07,316 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | elasticsearch_search event="elasticsearch.search.finish" index_name="python_agent_demo_chunks" query_field="content" size=10 request_timeout=10.0 filter_count=1 has_filter=True hit_count=0 total_value=0 total_relation="eq" doc_count=0 skipped_hit_count=0 latency_ms=9.26 top_doc_ids=[]
2026-07-16 22:40:07,316 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="keyword" query="Anim Notify 决定最终伤害 设计缺陷 动画通知 伤害计算" top_k=10 candidate_k=10 min_score=0.0 raw_count=0 filtered_count=0 returned_count=0 latency_ms=9.7 top_doc_ids=[]
2026-07-16 22:40:07,319 | INFO | elastic_transport.transport | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | POST http://127.0.0.1:9200/python_agent_demo_chunks/_search [status:200 duration:0.000s]
2026-07-16 22:40:07,319 | INFO | fast_app.components.retrievers.elasticsearch_keyword_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | elasticsearch_search event="elasticsearch.search.finish" index_name="python_agent_demo_chunks" query_field="content" size=10 request_timeout=10.0 filter_count=1 has_filter=True hit_count=0 total_value=0 total_relation="eq" doc_count=0 skipped_hit_count=0 latency_ms=8.98 top_doc_ids=[]
2026-07-16 22:40:07,319 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="keyword" query="AnimNotify damage hit detection coupling animation gameplay separation" top_k=10 candidate_k=10 min_score=0.0 raw_count=0 filtered_count=0 returned_count=0 latency_ms=9.27 top_doc_ids=[]
2026-07-16 22:40:07,507 | INFO | httpx | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/embeddings "HTTP/1.1 200 OK"
2026-07-16 22:40:07,508 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.embedding.finish" query_length=33 embedding_dim=1024 actual_embedding_dim=1024 embedding_latency_ms=201.94
2026-07-16 22:40:07,508 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.search.start" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=10 filter_expr="source_path == \"development/UE5战斗系统程序架构设计_RAG测试.md\"" output_fields=["id", "content", "source", "title", "doc_id", "source_path", "document_type", "chunk_index", "metadata"] output_field_count=9
2026-07-16 22:40:07,513 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.search.finish" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=10 filter_expr="source_path == \"development/UE5战斗系统程序架构设计_RAG测试.md\"" output_field_count=9 hit_count=0 doc_count=0 skipped_hit_count=0 latency_ms=207.02 top_doc_ids=[]
2026-07-16 22:40:07,513 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="vector" query="Anim Notify 决定最终伤害 设计缺陷 动画通知 伤害计算" top_k=10 candidate_k=10 min_score=0.0 raw_count=0 filtered_count=0 returned_count=0 latency_ms=207.38 top_doc_ids=[]
2026-07-16 22:40:07,513 | INFO | fast_app.services.retrieval_fusion | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.rrf.score" input_doc_count=0 unique_doc_count=0 output_doc_count=0 top_k=10 rrf_k=60 top_doc_ids=[]
2026-07-16 22:40:07,514 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.rrf.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" query="Anim Notify 决定最终伤害 设计缺陷 动画通知 伤害计算" top_k=10 candidate_k=10 min_score=0.0 source_count=2 input_doc_count=0 unique_doc_count=0 output_doc_count=0 latency_ms=207.97 top_doc_ids=[]
2026-07-16 22:40:07,630 | INFO | httpx | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | HTTP Request: POST https://dashscope.aliyuncs.com/compatible-mode/v1/embeddings "HTTP/1.1 200 OK"
2026-07-16 22:40:07,631 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.embedding.finish" query_length=70 embedding_dim=1024 actual_embedding_dim=1024 embedding_latency_ms=322.19
2026-07-16 22:40:07,631 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.search.start" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=10 filter_expr="source_path == \"development/UE5战斗系统程序架构设计_RAG测试.md\"" output_fields=["id", "content", "source", "title", "doc_id", "source_path", "document_type", "chunk_index", "metadata"] output_field_count=9
2026-07-16 22:40:07,634 | INFO | fast_app.components.retrievers.milvus_vector_retriever | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | milvus_search event="milvus.search.finish" collection_name="python_agent_demo_chunks" anns_field="embedding" metric_type="COSINE" limit=10 filter_expr="source_path == \"development/UE5战斗系统程序架构设计_RAG测试.md\"" output_field_count=9 hit_count=0 doc_count=0 skipped_hit_count=0 latency_ms=325.72 top_doc_ids=[]
2026-07-16 22:40:07,635 | INFO | fast_app.agents.rag_agent_tools | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.source.finish" pipeline_provider="rag_agent_task_sub_question" tool_name="knowledge_retrieval" retrieval_mode="hybrid" retriever="vector" query="AnimNotify damage hit detection coupling animation gameplay separation" top_k=10 candidate_k=10 min_score=0.0 raw_count=0 filtered_count=0 returned_count=0 latency_ms=325.96 top_doc_ids=[]
2026-07-16 22:40:07,635 | INFO | fast_app.services.retrieval_fusion | request_id=de000111a6f14e95ae4627b1ef9813c7 | trace_id=de000111a6f14e95ae4627b1ef9813c7 | rag_retrieval event="rag.retrieval.rrf.score" input_doc_count=0 unique_doc_count=0 output_doc_count=0 top_k=10 rrf_k=60 top_doc_ids=[]
